CUSTOMER_CODE,INVOICE_CODE,AMOUNT,DATE
CUST0000053937,IN00047292,429.18,10-09-2018
CUST0000010039,IN00021730,625.58,25-04-2011
CUST0000002277,IN00009766,744.64,22-05-2020
CUST0000024051,IN00026095,204.19,06-12-2012
CUST0000071132,IN00074574,395.2,11-02-2021
CUST0000068261,IN00087957,424.69,04-09-2017
CUST0000074284,IN00057190,829.43,26-10-2018
CUST0000005356,IN00066241,259.18,19-10-2014
CUST0000066165,IN00083461,382.76,04-03-2016
CUST0000085374,IN00046919,135.35,18-07-2011
CUST0000054596,IN00012956,588.42,06-04-2018
CUST0000055916,IN00074134,302.87,27-04-2013
CUST0000018618,IN00062466,353.41,05-01-2021
CUST0000030460,IN00003526,25.97,25-08-2015
CUST0000055920,IN00005468,410.88,12-08-2016
CUST0000037773,IN00044374,64.07,08-10-2015
CUST0000023356,IN00007237,555.26,25-06-2011
CUST0000028521,IN00088964,384.64,29-01-2018
CUST0000097976,IN00005062,940.53,22-12-2011
CUST0000052120,IN00091068,93.54,25-04-2014
CUST0000056228,IN00020571,499.28,27-10-2018
CUST0000062405,IN00055162,15.04,07-06-2012
CUST0000048816,IN00090124,999.06,25-05-2021
CUST0000014655,IN00017125,178.92,16-09-2021
CUST0000079235,IN00090803,259.84,06-10-2021
CUST0000055708,IN00056365,460.06,31-01-2017
CUST0000001191,IN00059652,864.62,03-07-2021
CUST0000056090,IN00064950,173.96,18-06-2012
CUST0000045676,IN00012000,261.63,28-08-2021
CUST0000049998,IN00030284,763.28,27-10-2012
CUST0000073820,IN00071194,293.5,24-10-2018
CUST0000056978,IN00092200,271.07,05-03-2021
CUST0000082131,IN00043480,329.09,23-04-2013
CUST0000055045,IN00052495,198.13,18-11-2013
CUST0000008537,IN00086505,720.63,26-02-2021
CUST0000036483,IN00062219,256.22,25-06-2019
CUST0000068655,IN00099192,668.1,01-08-2011
CUST0000095086,IN00081377,26.91,16-10-2020
CUST0000026813,IN00062632,458.31,20-10-2016
CUST0000039983,IN00094970,45.04,30-06-2016
CUST0000077262,IN00019714,746.54,18-08-2017
CUST0000055642,IN00076894,190.36,19-06-2014
CUST0000015965,IN00040882,28.42,08-01-2014
CUST0000072723,IN00030919,195.39,06-06-2011
CUST0000047759,IN00078003,88.69,17-05-2021
CUST0000089486,IN00046842,250.57,06-03-2016
CUST0000058245,IN00070168,644.39,07-01-2020
CUST0000097122,IN00043762,214.67,26-08-2018
CUST0000094776,IN00069357,610.1,30-09-2015
CUST0000092780,IN00071442,368.02,20-09-2017
CUST0000082929,IN00015467,187.39,20-09-2013
CUST0000053538,IN00016275,207.38,28-04-2019
CUST0000045849,IN00074964,633.61,04-09-2016
CUST0000057190,IN00097969,627.06,13-09-2019
CUST0000037167,IN00004285,983.65,24-02-2021
CUST0000038556,IN00083781,629.77,26-02-2021
CUST0000020455,IN00018357,289.65,04-03-2020
CUST0000026485,IN00075331,296.29,03-11-2011
CUST0000093915,IN00093422,458.45,02-08-2011
CUST0000084102,IN00081036,352.91,20-11-2012
CUST0000080218,IN00002071,146.07,25-12-2021
CUST0000001180,IN00085597,515.81,02-08-2016
CUST0000007515,IN00002093,769.98,03-05-2020
CUST0000007647,IN00087715,248.4,30-01-2011
CUST0000068340,IN00077877,336.88,20-11-2014
CUST0000095359,IN00080139,198,13-09-2019
CUST0000088143,IN00032222,496.64,02-11-2015
CUST0000079395,IN00071909,14.7,27-03-2012
CUST0000010118,IN00039003,904.57,26-12-2019
CUST0000054313,IN00030088,221.63,17-05-2016
CUST0000072825,IN00040174,724.42,28-01-2019
CUST0000080528,IN00006368,561.28,16-04-2011
CUST0000005825,IN00029030,53.5,15-08-2014
CUST0000015678,IN00034092,633.01,04-05-2015
CUST0000040316,IN00037070,853.16,06-07-2014
CUST0000085541,IN00055488,933.12,30-09-2011
CUST0000041351,IN00062191,827.47,10-05-2013
CUST0000049569,IN00036829,159.31,16-03-2015
CUST0000094406,IN00073751,704.84,01-01-2012
CUST0000016441,IN00029701,272.11,07-02-2012
CUST0000094861,IN00005837,754.96,18-10-2012
CUST0000017866,IN00008109,922.03,28-11-2018
CUST0000035906,IN00085199,458.84,29-11-2014
CUST0000014460,IN00074228,34.71,16-11-2020
CUST0000000312,IN00011665,324.08,29-01-2020
CUST0000067096,IN00097508,747.33,25-04-2013
CUST0000076567,IN00002572,460.35,21-02-2017
CUST0000096695,IN00011266,694.5,08-08-2019
CUST0000015435,IN00097896,233.27,29-05-2017
CUST0000010305,IN00097503,535.39,22-04-2015
CUST0000009191,IN00063441,792.85,16-01-2019
CUST0000021350,IN00006281,543.8,05-03-2018
CUST0000028871,IN00031204,945.37,05-09-2012
CUST0000061385,IN00000358,214.87,18-11-2021
CUST0000010318,IN00020301,920.57,20-06-2019
CUST0000089943,IN00012367,766.39,22-06-2018
CUST0000079988,IN00048358,821.25,30-06-2017
CUST0000040225,IN00055551,771.8,28-02-2012
CUST0000050674,IN00001033,523.24,12-12-2021
CUST0000040540,IN00005529,981.4,08-10-2020
CUST0000091002,IN00035687,70.94,29-06-2011
CUST0000019324,IN00095029,885.99,31-05-2013
CUST0000017478,IN00068602,716.48,24-04-2020
CUST0000057559,IN00024865,608.3,12-01-2018
CUST0000010900,IN00064218,31.6,06-07-2013
CUST0000063297,IN00079491,849.93,04-12-2016
CUST0000061947,IN00080858,535.62,06-08-2015
CUST0000095850,IN00055426,889.04,23-02-2020
CUST0000084700,IN00018353,328.11,06-04-2020
CUST0000056509,IN00065455,58.53,02-05-2011
CUST0000006025,IN00054707,399.47,20-01-2020
CUST0000049909,IN00046729,524.56,17-07-2016
CUST0000024623,IN00012611,723.51,11-08-2018
CUST0000015682,IN00017820,868.38,12-02-2012
CUST0000027066,IN00094185,235.59,29-02-2012
CUST0000063514,IN00017372,840.55,04-07-2013
CUST0000035568,IN00005396,295.47,27-12-2013
CUST0000013917,IN00097891,347.25,31-10-2017
CUST0000057284,IN00009412,356.77,20-07-2019
CUST0000012617,IN00053749,496.29,07-12-2018
CUST0000029113,IN00085378,961.65,06-12-2013
CUST0000033854,IN00090026,391.53,30-08-2021
CUST0000079306,IN00046743,138.6,12-04-2021
CUST0000002920,IN00096827,683.97,30-03-2014
CUST0000050584,IN00096450,343.77,09-02-2013
CUST0000011554,IN00099717,555.92,24-04-2018
CUST0000069791,IN00012937,968.62,01-10-2020
CUST0000008400,IN00044051,403.03,04-09-2016
CUST0000022808,IN00061441,186.02,21-06-2021
CUST0000028613,IN00019415,671.81,01-11-2019
CUST0000098893,IN00085291,519.54,17-01-2019
CUST0000064775,IN00000838,490.12,12-08-2021
CUST0000012003,IN00082606,917.36,06-04-2012
CUST0000087052,IN00095024,327.12,26-07-2017
CUST0000002051,IN00033331,59.69,28-05-2014
CUST0000039770,IN00092678,352.11,24-08-2013
CUST0000050051,IN00051718,694.18,15-02-2021
CUST0000051926,IN00013244,383.79,29-01-2016
CUST0000023737,IN00008475,804.99,22-02-2017
CUST0000075678,IN00085314,118.08,15-03-2017
CUST0000010236,IN00055361,84.21,24-02-2012
CUST0000068525,IN00078961,912.74,30-03-2013
CUST0000065816,IN00045984,821.93,25-09-2019
CUST0000073950,IN00063950,600.98,27-05-2019
CUST0000019423,IN00044180,40.41,04-01-2021
CUST0000059862,IN00048327,803.86,08-01-2014
CUST0000099811,IN00009446,768.31,02-10-2016
CUST0000072308,IN00058307,960.16,01-06-2013
CUST0000009471,IN00009793,363.46,06-06-2021
CUST0000099877,IN00016703,971.29,17-09-2014
CUST0000003958,IN00063298,815.86,20-02-2015
CUST0000081248,IN00090034,22.39,11-04-2017
CUST0000017042,IN00093231,236.6,03-03-2021
CUST0000056029,IN00038616,812.16,05-07-2018
CUST0000077377,IN00075523,557.08,01-07-2018
CUST0000029041,IN00088670,107.57,03-03-2014
CUST0000004101,IN00044118,190.41,07-06-2021
CUST0000043381,IN00065562,361.62,27-11-2019
CUST0000091990,IN00058419,393.63,08-11-2015
CUST0000006162,IN00094194,367.47,15-02-2018
CUST0000053085,IN00048181,11.61,04-12-2016
CUST0000083396,IN00052702,622.88,08-08-2013
CUST0000056676,IN00095543,526.61,11-06-2020
CUST0000023658,IN00073031,154.16,10-09-2017
CUST0000037058,IN00059301,642.73,18-09-2020
CUST0000024296,IN00030172,748,04-06-2011
CUST0000057359,IN00097724,71.41,21-02-2011
CUST0000055676,IN00046371,331.25,06-02-2016
CUST0000053605,IN00015052,149.21,18-07-2013
CUST0000098914,IN00053074,532.09,16-08-2013
CUST0000066231,IN00081634,44.24,03-02-2018
CUST0000047541,IN00005201,896.85,08-06-2021
CUST0000002851,IN00001021,69.12,08-05-2013
CUST0000038767,IN00043256,335.71,17-02-2019
CUST0000077291,IN00007733,945.91,04-03-2021
CUST0000018211,IN00079604,476.57,02-06-2015
CUST0000008254,IN00036172,869.65,05-01-2012
CUST0000030429,IN00023070,698.33,30-11-2012
CUST0000043057,IN00092293,329.99,16-05-2011
CUST0000090758,IN00026155,169.3,04-03-2013
CUST0000030454,IN00025610,435.68,11-06-2016
CUST0000025068,IN00003929,909.75,29-04-2015
CUST0000089454,IN00001933,666.22,01-04-2019
CUST0000020829,IN00049676,163.79,25-04-2011
CUST0000015058,IN00056682,826.95,27-07-2019
CUST0000012644,IN00030141,378.3,07-02-2017
CUST0000027732,IN00000085,638.67,24-10-2017
CUST0000027299,IN00069019,821.73,16-01-2017
CUST0000093061,IN00051957,666.67,06-02-2015
CUST0000073887,IN00056923,377.24,11-10-2015
CUST0000049206,IN00000164,486.96,24-08-2019
CUST0000042982,IN00032456,891.14,22-03-2020
CUST0000002788,IN00074521,704.99,07-03-2013
CUST0000094434,IN00012516,343.51,05-04-2015
CUST0000003844,IN00067200,269.19,06-12-2017
CUST0000027525,IN00003881,367.96,12-01-2014
CUST0000044807,IN00053866,76.81,18-07-2021
CUST0000084008,IN00017485,272.98,08-02-2019
CUST0000014146,IN00009294,335.64,12-04-2017
CUST0000017489,IN00052410,377.4,01-08-2014
CUST0000036482,IN00038955,618.17,20-06-2018
CUST0000018755,IN00097475,774.35,20-05-2021
CUST0000010923,IN00041355,980.63,23-01-2019
CUST0000050766,IN00070045,969.44,04-03-2017
CUST0000019658,IN00044640,46.2,24-02-2020
CUST0000010549,IN00079658,703.63,18-01-2014
CUST0000055505,IN00080484,238.14,28-04-2012
CUST0000016506,IN00066963,2.45,29-11-2016
CUST0000089841,IN00028060,873.98,28-05-2012
CUST0000090885,IN00030849,648.68,11-01-2013
CUST0000085641,IN00031404,832.31,05-02-2014
CUST0000000541,IN00089501,386.96,10-07-2016
CUST0000097045,IN00046970,957.4,09-03-2013
CUST0000072582,IN00022353,425.87,28-05-2018
CUST0000087150,IN00004368,246.37,03-03-2011
CUST0000031136,IN00046710,64.45,29-03-2015
CUST0000045765,IN00046758,900.58,21-04-2017
CUST0000011393,IN00042330,838.99,08-12-2016
CUST0000033462,IN00038516,999.49,11-07-2016
CUST0000088753,IN00078355,215.72,06-12-2013
CUST0000046492,IN00037525,814.21,21-05-2018
CUST0000031878,IN00011771,488.79,18-07-2015
CUST0000084296,IN00080101,335.91,09-12-2014
CUST0000007767,IN00077101,718.62,04-08-2020
CUST0000012408,IN00025989,786.65,06-10-2015
CUST0000006995,IN00009968,864.48,18-08-2011
CUST0000046251,IN00025009,432.97,25-02-2014
CUST0000046515,IN00024108,914.84,03-11-2012
CUST0000045463,IN00057204,172.83,18-06-2017
CUST0000017323,IN00057734,365.53,19-05-2020
CUST0000082206,IN00002710,952.98,24-08-2021
CUST0000016797,IN00089046,418.65,03-09-2013
CUST0000059401,IN00024094,651.75,13-04-2011
CUST0000082023,IN00016941,880.99,28-03-2012
CUST0000054168,IN00046611,681.61,28-02-2013
CUST0000078437,IN00000202,125.96,24-04-2021
CUST0000078944,IN00098459,29,05-11-2018
CUST0000079013,IN00035756,122.77,29-08-2015
CUST0000031619,IN00042143,70.48,10-01-2013
CUST0000056397,IN00073780,799.48,15-06-2014
CUST0000065630,IN00081802,824.24,16-02-2011
CUST0000081686,IN00027680,517.46,20-12-2016
CUST0000021241,IN00011262,752.37,20-02-2013
CUST0000058888,IN00024349,495.46,20-11-2017
CUST0000006669,IN00078673,842.06,28-02-2013
CUST0000026747,IN00082131,258.53,14-09-2018
CUST0000045386,IN00016305,11.8,08-04-2014
CUST0000060891,IN00034287,36.99,19-11-2011
CUST0000081232,IN00077519,585.06,23-02-2013
CUST0000018406,IN00028115,415.24,16-01-2011
CUST0000099059,IN00081857,910.74,21-12-2011
CUST0000088398,IN00046414,645.61,19-09-2013
CUST0000098657,IN00035916,47.61,12-03-2011
CUST0000079519,IN00066656,284.2,17-01-2020
CUST0000031387,IN00057050,206.24,03-10-2017
CUST0000016176,IN00031364,718.03,04-12-2016
CUST0000038837,IN00073096,733.52,08-02-2012
CUST0000035443,IN00015207,184.21,10-07-2012
CUST0000039720,IN00032622,817.91,27-06-2019
CUST0000036439,IN00077080,590.2,30-12-2016
CUST0000098594,IN00005868,392.69,18-12-2014
CUST0000072907,IN00083882,564.1,11-06-2012
CUST0000069142,IN00098517,777.19,21-12-2012
CUST0000037954,IN00087361,52.74,18-01-2013
CUST0000041417,IN00006933,123.61,02-01-2017
CUST0000079105,IN00013850,860.01,30-04-2017
CUST0000090678,IN00083378,126.23,11-03-2016
CUST0000087293,IN00021850,798.6,12-05-2016
CUST0000002467,IN00092727,108.66,17-07-2011
CUST0000063058,IN00093456,619.09,06-08-2012
CUST0000064074,IN00089405,239.09,29-10-2016
CUST0000042965,IN00085622,589.81,10-12-2016
CUST0000052747,IN00024665,44.29,09-03-2013
CUST0000018166,IN00096352,399.25,16-07-2018
CUST0000061927,IN00094346,926.33,30-06-2016
CUST0000007114,IN00084445,605.52,10-07-2014
CUST0000001157,IN00058866,364.79,30-06-2017
CUST0000014475,IN00055170,150.15,27-03-2015
CUST0000044270,IN00046689,378.54,24-08-2021
CUST0000063988,IN00077879,43.78,12-09-2018
CUST0000039033,IN00059748,921.05,01-08-2019
CUST0000038545,IN00024470,452.82,25-08-2016
CUST0000014178,IN00062103,705.59,02-01-2021
CUST0000035853,IN00031905,704.86,01-08-2011
CUST0000060380,IN00061184,502.65,04-10-2019
CUST0000049078,IN00090270,59.56,23-05-2017
CUST0000035732,IN00036522,650.27,24-08-2017
CUST0000097697,IN00022702,423.51,22-11-2014
CUST0000090492,IN00049601,467.8,05-02-2013
CUST0000045562,IN00024746,625.65,28-02-2018
CUST0000072798,IN00091234,605,06-04-2017
CUST0000015100,IN00051980,226.27,23-06-2019
CUST0000064152,IN00011902,259,25-07-2017
CUST0000059413,IN00043694,243.13,27-03-2021
CUST0000023857,IN00096708,748.55,19-04-2011
CUST0000043230,IN00030620,973.27,06-10-2016
CUST0000041988,IN00092251,752.63,22-09-2011
CUST0000000031,IN00042547,128.85,09-05-2019
CUST0000016996,IN00037632,709.31,14-09-2016
CUST0000043037,IN00090013,734.22,18-07-2016
CUST0000031406,IN00031929,62.75,13-12-2020
CUST0000031632,IN00085048,982.37,27-04-2019
CUST0000077699,IN00016376,612.92,16-02-2017
CUST0000011634,IN00076719,118.24,09-06-2021
CUST0000096975,IN00061813,476.64,14-07-2013
CUST0000091162,IN00002252,41.2,19-10-2015
CUST0000079698,IN00055952,144.11,21-06-2021
CUST0000074828,IN00085810,989.03,13-10-2019
CUST0000029609,IN00033541,120.02,12-10-2015
CUST0000086850,IN00040697,800.17,20-01-2018
CUST0000002969,IN00071760,583.69,24-09-2016
CUST0000035036,IN00069792,868.13,13-03-2017
CUST0000055547,IN00057182,374.34,18-05-2013
CUST0000019472,IN00012027,800.19,17-08-2013
CUST0000029244,IN00037786,94.08,24-06-2012
CUST0000075068,IN00016780,425.88,29-05-2021
CUST0000080812,IN00083462,610.79,31-03-2020
CUST0000064418,IN00050904,737.05,24-11-2015
CUST0000048108,IN00085465,588.6,22-05-2012
CUST0000000157,IN00068288,858.81,09-09-2011
CUST0000080911,IN00072540,433.97,20-12-2011
CUST0000025137,IN00077885,113.1,19-10-2019
CUST0000024454,IN00074321,604.14,03-07-2013
CUST0000057813,IN00043754,276.43,02-09-2020
CUST0000055241,IN00003457,450.98,02-06-2015
CUST0000010096,IN00036081,839.44,17-09-2016
CUST0000032954,IN00060478,32.47,06-09-2019
CUST0000036118,IN00017436,541.66,19-08-2020
CUST0000068487,IN00040033,205.87,10-11-2018
CUST0000031607,IN00022216,431.82,22-02-2016
CUST0000019334,IN00048737,77.99,02-09-2017
CUST0000031351,IN00090096,510.41,14-11-2013
CUST0000087848,IN00078963,106.94,23-09-2020
CUST0000059445,IN00059023,333.97,19-02-2018
CUST0000027713,IN00083127,405.37,04-02-2015
CUST0000098108,IN00018874,698.69,21-08-2020
CUST0000060498,IN00094666,80.98,03-04-2020
CUST0000089227,IN00038859,298.37,28-10-2013
CUST0000056178,IN00051070,244.85,08-07-2014
CUST0000025365,IN00087051,799,25-12-2016
CUST0000037523,IN00060077,788.64,20-07-2021
CUST0000074889,IN00056600,47.93,29-09-2014
CUST0000055721,IN00079321,104.75,24-09-2017
CUST0000023343,IN00021892,147.58,02-09-2017
CUST0000081820,IN00054987,961.16,23-01-2014
CUST0000048763,IN00016805,219.21,28-04-2021
CUST0000036581,IN00041527,44.31,16-09-2011
CUST0000069457,IN00040599,502.96,25-05-2011
CUST0000020375,IN00005149,722.35,19-06-2015
CUST0000042744,IN00042896,826.03,24-10-2020
CUST0000010378,IN00081729,824.43,08-09-2020
CUST0000062142,IN00056172,3.32,28-08-2011
CUST0000069960,IN00064609,3.8,21-07-2020
CUST0000043836,IN00096037,339.29,26-08-2018
CUST0000036219,IN00070002,83.21,19-01-2011
CUST0000051356,IN00051051,599.82,01-12-2021
CUST0000020701,IN00005975,386.14,15-07-2014
CUST0000010403,IN00028419,186.96,10-01-2019
CUST0000026881,IN00027568,605.4,17-01-2018
CUST0000012045,IN00049022,99.84,20-09-2016
CUST0000064707,IN00078564,882.56,29-07-2019
CUST0000066777,IN00044142,315.77,25-02-2013
CUST0000058166,IN00033669,351.44,03-10-2017
CUST0000006815,IN00024899,640.77,22-08-2012
CUST0000009413,IN00084530,890.94,03-02-2016
CUST0000072450,IN00037025,9.67,28-08-2011
CUST0000009986,IN00042121,760.99,05-05-2015
CUST0000027475,IN00058494,258.64,16-10-2012
CUST0000061952,IN00038056,526.23,10-05-2016
CUST0000005819,IN00049695,544.59,06-05-2015
CUST0000076085,IN00028127,727.69,28-09-2017
CUST0000040378,IN00080819,271.82,26-03-2018
CUST0000077830,IN00075230,943.7,15-05-2013
CUST0000073746,IN00036195,751.13,07-05-2011
CUST0000044331,IN00091685,862.24,11-05-2013
CUST0000069176,IN00002113,901.02,21-12-2015
CUST0000022400,IN00094279,56.56,02-04-2012
CUST0000023736,IN00045084,341.03,23-09-2021
CUST0000019689,IN00010045,321.22,01-03-2017
CUST0000031042,IN00020791,455.55,22-01-2011
CUST0000063038,IN00059829,726.48,26-12-2021
CUST0000053907,IN00077752,414.07,12-05-2011
CUST0000084803,IN00015120,931.8,18-07-2017
CUST0000028669,IN00005783,569.01,10-05-2016
CUST0000029078,IN00002792,545.11,02-11-2012
CUST0000071442,IN00068842,526.89,29-04-2011
CUST0000003886,IN00057564,275.58,05-05-2012
CUST0000094482,IN00058890,411.44,05-04-2020
CUST0000008340,IN00004226,850.25,07-12-2019
CUST0000067889,IN00016902,988.78,30-06-2014
CUST0000067096,IN00007829,968.18,04-05-2014
CUST0000040705,IN00095714,179.43,28-07-2020
CUST0000004887,IN00083111,743.93,09-05-2015
CUST0000093120,IN00064778,554.53,27-08-2011
CUST0000024084,IN00093925,873.55,30-03-2018
CUST0000067924,IN00011294,246.74,22-04-2012
CUST0000065381,IN00030591,915.1,11-02-2012
CUST0000078882,IN00043796,683.55,06-08-2020
CUST0000000274,IN00032523,224.95,12-02-2015
CUST0000082914,IN00083412,496.08,28-03-2016
CUST0000065694,IN00087874,363.66,24-10-2017
CUST0000046040,IN00058148,306.53,25-06-2019
CUST0000096473,IN00052293,219.41,22-10-2014
CUST0000002245,IN00053182,873.93,22-04-2020
CUST0000068266,IN00042506,440.99,15-01-2014
CUST0000017800,IN00066608,265.27,14-01-2016
CUST0000025888,IN00010452,134.82,01-01-2017
CUST0000064832,IN00084809,971.73,28-12-2021
CUST0000040887,IN00096775,840.92,13-12-2011
CUST0000020057,IN00023071,729.9,22-08-2020
CUST0000027364,IN00098890,916.31,10-05-2020
CUST0000058588,IN00021960,645.43,18-06-2017
CUST0000028057,IN00061524,849.69,22-11-2020
CUST0000066726,IN00080352,450.01,15-11-2019
CUST0000014157,IN00021177,339.59,17-04-2015
CUST0000021386,IN00009877,733.68,16-05-2020
CUST0000068905,IN00049206,313.58,12-05-2014
CUST0000003585,IN00072617,896.11,30-11-2019
CUST0000035899,IN00020438,646.47,13-02-2013
CUST0000033721,IN00051189,222.08,13-09-2012
CUST0000069661,IN00096751,445.95,13-09-2020
CUST0000077324,IN00044049,376.33,23-08-2013
CUST0000062338,IN00092284,986.12,13-04-2018
CUST0000060008,IN00054863,588.16,20-09-2019
CUST0000015262,IN00042478,377.76,09-08-2012
CUST0000093257,IN00066969,514.47,13-01-2020
CUST0000093997,IN00003987,505.97,21-03-2018
CUST0000008057,IN00005660,43.8,26-11-2012
CUST0000012476,IN00077095,798.4,28-10-2014
CUST0000097636,IN00068905,867.5,11-05-2021
CUST0000095745,IN00032979,759.38,08-06-2018
CUST0000087464,IN00052241,767.05,31-10-2019
CUST0000028218,IN00050867,591.34,08-11-2015
CUST0000088893,IN00083121,139.93,23-09-2020
CUST0000065594,IN00017119,12.51,19-04-2016
CUST0000039684,IN00011774,554.42,09-04-2012
CUST0000018705,IN00009691,974.82,02-01-2017
CUST0000090564,IN00064548,277.67,16-04-2013
CUST0000073755,IN00028073,28.87,25-08-2012
CUST0000037642,IN00073458,225.59,04-02-2015
CUST0000068185,IN00033425,603.11,14-08-2011
CUST0000078163,IN00042551,849.5,12-09-2011
CUST0000067934,IN00088618,430.42,21-11-2018
CUST0000046342,IN00056451,608.92,04-06-2019
CUST0000097746,IN00024039,478.14,12-02-2012
CUST0000010712,IN00009661,633.35,06-01-2021
CUST0000034376,IN00068300,691.28,30-08-2019
CUST0000089448,IN00009796,738.07,16-02-2011
CUST0000059958,IN00044293,255.58,20-04-2013
CUST0000016568,IN00073865,407.17,18-06-2011
CUST0000075012,IN00004168,204.2,11-08-2021
CUST0000045509,IN00084401,806.03,19-05-2012
CUST0000073460,IN00054525,11.56,01-10-2015
CUST0000097368,IN00098128,191.29,13-12-2013
CUST0000087332,IN00004098,184.82,01-01-2021
CUST0000033644,IN00036698,769.44,04-09-2012
CUST0000050187,IN00074571,812.37,06-01-2016
CUST0000091566,IN00091607,3.15,28-08-2020
CUST0000026938,IN00005916,220.35,15-05-2015
CUST0000097024,IN00014146,545.3,04-04-2011
CUST0000097231,IN00086909,54.43,06-02-2018
CUST0000094319,IN00093831,750.19,22-01-2020
CUST0000020794,IN00061153,560.35,27-10-2020
CUST0000056922,IN00016881,672.45,19-03-2011
CUST0000001808,IN00008438,696.63,19-05-2013
CUST0000026325,IN00093728,654.96,05-08-2014
CUST0000064688,IN00086211,99.52,09-02-2016
CUST0000013896,IN00095474,880.88,21-04-2017
CUST0000050365,IN00074148,413.92,24-07-2017
CUST0000016222,IN00053386,530.29,20-06-2012
